source,role,uid,url,numero,texte_ref,date,sort,dispositif,expose
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000763,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000763,763,PIONANR5L17BTC1043,2025-03-14,Retiré,Supprimer cet article.,"L’article 1er bis crée l’obligation dans un délai de six mois à compter de la promulgation de la présente loi, pour le Gouvernement, de remettre au Parlement un rapport décrivant les dysfonctionnements des logiciels utilisés par les services de police ainsi que leurs effets sur la lutte contre le trafic de stupéfiants.Outre le fait que le fait que le Parlement dispose déjà des prérogatives que lui confère l'article 24 de la Constitution afin de contrôler l'action du Gouvernement et d'évaluer les politiques publiques, la multiplication de rapports n'est pas souhaitable et l'enjeu des dysfonctionnements concernant les logiciels par les services de police n'a pas de lien direct avec l'objet de la proposition de loi"
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000766,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000766,766,PIONANR5L17BTC1043,2025-03-14,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000765,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000765,765 (Rect),PIONANR5L17BTC1043,2025-03-14,Discuté,"À l’alinéa 31, rétablir l’article 706‑74‑3 dans la rédaction suivante :« Art. 706‑74‑3. – I – Jusqu’à la mise en mouvement de l’action publique et sur demande du procureur de la République anti-criminalité organisée, le procureur de la République compétent en application de l’article 706‑75 peut exercer une compétence conjointe sur l’ensemble du territoire national à celle du procureur de la République anti-criminalité organisée pour les affaires d’une très grande complexité portant sur les infr",Cet amendement met en œuvre l'une des recommandations formulées par la mission de préfiguration du Pnaco : la possibilité de cosaisine entre JIRS et Pnaco.
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000764,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000764,764,PIONANR5L17BTC1043,2025-03-14,Discuté,"Après l’alinéa 15, insérer l’alinéa suivant :« 4° Les délits prévus aux articles 313‑1, 313‑2, 314‑1, 314‑2 et 324‑1 du code pénal, ceux prévus à l’article 415 du code des douanes et ceux prévus aux articles 1741 à 1753 bis A du code général des impôts. »","Cet amendement reprend l'une des recommandations de la mission de préfiguration en élargissant la compétence infractionnelle du Pnaco à plusieurs infractions, notamment celle de blanchiment simple. La mission a identifié que c'était une porte d'entrée identifiée dans certains dossiers de criminalité organisée qui se révélaient de grande ampleur après les premières investigations sur le fondement du blanchiment simple."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000798,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000798,798,PIONANR5L17BTC1043,2025-03-14,Discuté,"Compléter l’alinéa 14 par les mots et la phrase suivante :« , sans préjudice des dispositions des articles L. 225‑1 à L. 225‑5. Ces dispositions s’appliquent sous réserve des adaptations décidées par l’autorité administrative compétente. ».","Le présent amendement, proposé afin de tirer les conséquences de l’avis du Conseil d’État relatif à la prise en charge des personnes détenues membres de la criminalité organisée du 14 mars 2025, vise à permettre à l’autorité administrative d’individualiser le régime de fouilles intégrales auquel doit être soumis une personne détenue affectée en quartier de lutte contre la criminalité organisée, par exemple pour des motifs tenant, en vertu des dispositions générales de l’article L. 6 du code pénitentiaire, à l’âge, à l’état de santé, au handicap, à l’identité de genre ou à la personnalité de chaque personne détenue. Les modalités d’application de ces dispositions et les conditions d’adaptation du régime seront précisées par décret en Conseil d’État, comme prévu par le nouvel article L. 224‑"
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000187,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000187,187,PIONANR5L17BTC0636,2025-02-06,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000184,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000184,184 (Rect),PIONANR5L17BTC0636,2025-02-06,Discuté,"I. – Substituer à l’alinéa 2 les trois alinéas suivants :« Art. L. 2242‑4‑1. – Dans les espaces et véhicules affectés au transport public de voyageurs ou de marchandises, le fait d’abandonner par imprudence, inattention ou négligence des bagages, matériaux ou objets est puni de l’amende prévue pour les contraventions de la troisième classe.« Dans les catégories de véhicules affectés au transport de voyageurs désignées par arrêté du ministre chargé des transports, l’abandon de bagages, matériaux ","Cet amendement prévoit d’abaisser les sanctions prévues pour l’abandon de bagages. Il abandonne, en particulier, la sanction de l’abandon volontaire de bagages au niveau délictuel.Avec l’adoption de cet amendement, trois niveaux de sanctions perdureront :- une contravention de la troisième classe pour l’abandon involontaire de bagages, objets ou matériaux. Une telle contravention encourt une amende de 450 euros. Conformément à l’article 529 du code de procédure pénale et à l’article R 2243‑1 du code des transports, les poursuites peuvent être éteintes par le versement d’une amende forfaitaire de 72 euros.- une contravention de la quatrième classe pour l’abandon involontaire de bagage, objets ou matériaux lorsqu’une obligation d’étiquetage s’applique. Une telle contravention encourt une ame"
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000183,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000183,183 (Rect),PIONANR5L17BTC0636,2025-02-06,Discuté,"I. – Après l’alinéa 2, insérer l’alinéa suivant :« aa) Les mots : « six mois d’emprisonnement et de » sont supprimés ; ».II. – En conséquence, rétablir l’alinéa 6 dans la rédaction suivante :« 1° Le fait de pénétrer dans un espace dont l’accès est réservé aux détenteurs d’un titre de transport ou de voyager sans être munie d’un titre de transport valable complété, s’il y a lieu, par les opérations incombant au voyageur telles que compostage, validation ou apposition de mentions manuscrites. Tout","Cet amendement vise à mieux proportionner les peines prévues pour le délit d’incivilité d’habitude. Dans sa rédaction actuelle, l’article 12 reprend les peines prévues pour les infractions habituelles aux obligations tarifaires, introduites par la loi Le Roux-Savary de 2016 à l’article L. 2242‑6 du code des transports, à savoir 6 mois d’emprisonnement et 7 500 euros d’amende.Au regard des débats en commission des lois, ces peines apparaissent disproportionnées avec l’extension du délit d’habitude proposée à l’article 12. Aussi, le présent amendement propose de supprimer la peine d’emprisonnement prévue pour ne conserver que la peine d’amende délictuelle de 7 500 euros d’amende. La possibilité de transaction, déjà prévue dans la rédaction actuelle de l’article L. 2242‑6, resterait dans tous"
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000185,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000185,185,PIONANR5L17BTC0636,2025-02-06,Discuté,"Compléter cet article par l'alinéa suivant :« Les sociétés de transport scolaire et de personnes handicapées sont également destinataires, par l’intermédiaire des préfets ou de l’administration désignée par décret en Conseil d’État, des informations contenues dans le fichier pour les procédures mentionnées audit 3°. ».","Cet amendement vise à préciser que les sociétés de transport scolaire et de personnes handicapées sont bien destinataires des informations contenues dans le FIJAIS, selon la procédure prévue à l’article 706-53‑7 du code de procédure pénale."
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000186,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000186,186,PIONANR5L17BTC0636,2025-02-06,Discuté,"Le Gouvernement remet au Parlement, avant le 31 décembre 2026, un rapport évaluant les conséquences de l'ouverture à la concurrence des transports en commun en Île-de-France en matière de sûreté dans les transports.","L'ouverture à la concurrence des transports en Île-de-France entraîne l'émergence de nouveaux acteurs, qui ne disposent pas des mêmes prérogatives que la SNCF et la RATP en matière de sûreté. Les auditions menées par le rapporteur ont permis de souligner la nécessité, dans les années à venir, d'engager une réflexion globale sur les conséquences en matière de sûreté de ce bouleversement de l'écosystème des acteurs chargés de la mobilité dans cette région. C'est l'objet du présent amendement, qui prévoit la remise d'un rapport au Parlement avant la fin de l'année 2026."
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000247,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000247,247,PIONANR5L17BTC0636,2025-02-06,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO838901BTC0636P0D1N000182,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0636P0D1N000182,182,PIONANR5L17BTC0636,2025-02-06,Discuté,"Rétablir cet article dans la rédaction suivante :« I. – À titre expérimental, les opérateurs de transport public de voyageurs sont autorisés à mettre en œuvre un système de captation et de transmission du son dans les véhicules qu’ils utilisent dans le cadre de services réguliers de transport public de voyageurs par autobus et autocars.« La captation et la transmission du son ne sont pas permanents et sont limités à l’environnement immédiat du conducteur. Une annonce sonore indique le début de l","Le présent amendement vise à rétablir l’article 11 dans une rédaction conforme aux inquiétudes exprimées lors des débats en commission.La rédaction initiale de l’article prévoyait l’expérimentation de la captation, de la transmission et de l’enregistrement dans l’habitacle du conducteur d’autobus ou d’autocars, dans le but d’assurer la prévention, la compréhension et le traitement des incidents ou atteintes à la sécurité des conducteurs, ainsi que le secours à ces personnes.La voix constitue une donnée sensible faisant l’objet d’une protection renforcée. Son enregistrement est strictement encadré par la jurisprudence constitutionnelle et permis uniquement dans un cadre judiciaire, pour les infractions les plus graves, et dans le cadre de techniques de renseignement soumises au contrôle de "
